"","experiment","value","method","name","mean","two_se","group"
"230","r","13","ORC_ALL_MultiLORS","test_R2",0.745396334649824,0.00026268363585636,"rORC_ALL_MultiLORStest_R2"
"231","r","13","ORC_ALL_MultiLORS","test_SSE",3562746.18552316,5992.00304063283,"rORC_ALL_MultiLORStest_SSE"
"232","r","13","ORC_ALL_MultiLORS","test_SST",13993363.3461116,21995.2072145099,"rORC_ALL_MultiLORStest_SST"
"233","r","13","ORC_L_ALL_glmnet","Beta_SSE",33.2102730462905,0.315905642909914,"rORC_L_ALL_glmnetBeta_SSE"
"234","r","13","ORC_L_ALL_glmnet","test_R2",0.747932216353521,0.000246601237937018,"rORC_L_ALL_glmnettest_R2"
"235","r","13","ORC_L_ALL_glmnet","test_SSE",3526661.52297596,5834.36821989101,"rORC_L_ALL_glmnettest_SSE"
"236","r","13","ORC_L_ALL_glmnet","test_SST",13990986.6546684,22101.8381640407,"rORC_L_ALL_glmnettest_SST"
"237","r","13","ORC_L_glmnet","Beta_SSE",132.662160108095,1.96055945007825,"rORC_L_glmnetBeta_SSE"
"238","r","13","ORC_L_glmnet","test_R2",0.741418786971102,0.000282212398664901,"rORC_L_glmnettest_R2"
"239","r","13","ORC_L_glmnet","test_SSE",3621649.96821502,5909.47797038486,"rORC_L_glmnettest_SSE"
"240","r","13","ORC_L_glmnet","test_SST",14005941.1195206,22227.209642063,"rORC_L_glmnettest_SST"
"241","r","14","glmnet","Beta_SSE",994.470606539575,10.287419634742,"rglmnetBeta_SSE"
"242","r","14","glmnet","test_R2",0.671338488652137,0.000790338323768272,"rglmnettest_R2"
"243","r","14","glmnet","test_SSE",4935422.81183776,11975.8688963441,"rglmnettest_SSE"
"244","r","14","glmnet","test_SST",15016960.2506769,23978.0490797039,"rglmnettest_SST"
"245","r","14","MultiLORS","Beta_SSE",609.61773759367,8.25573669395237,"rMultiLORSBeta_SSE"
"246","r","14","MultiLORS","test_R2",0.703822440222468,0.000588305151834485,"rMultiLORStest_R2"
"247","r","14","MultiLORS","test_SSE",4447634.9303321,9536.9671879946,"rMultiLORStest_SSE"
"248","r","14","MultiLORS","test_SST",15016960.2506769,23978.0490797039,"rMultiLORStest_SST"
"249","r","14","ORC_ALL_MultiLORS","Beta_SSE",74.2835343246263,0.940867885162833,"rORC_ALL_MultiLORSBeta_SSE"
"250","r","14","ORC_ALL_MultiLORS","test_R2",0.745401844619453,0.000266200427170918,"rORC_ALL_MultiLORStest_R2"
"251","r","14","ORC_ALL_MultiLORS","test_SSE",3817741.35320223,6381.33286206512,"rORC_ALL_MultiLORStest_SSE"
"252","r","14","ORC_ALL_MultiLORS","test_SST",14995236.3232862,23595.4731596281,"rORC_ALL_MultiLORStest_SST"
"253","r","14","ORC_L_ALL_glmnet","Beta_SSE",33.3330657630734,0.323159517636629,"rORC_L_ALL_glmnetBeta_SSE"
"254","r","14","ORC_L_ALL_glmnet","test_R2",0.748058927953483,0.000251954892579127,"rORC_L_ALL_glmnettest_R2"
"255","r","14","ORC_L_ALL_glmnet","test_SSE",3777259.59335137,6274.06401654383,"rORC_L_ALL_glmnettest_SSE"
"256","r","14","ORC_L_ALL_glmnet","test_SST",14992699.8619948,23727.4432377226,"rORC_L_ALL_glmnettest_SST"
"257","r","14","ORC_L_glmnet","Beta_SSE",134.735479328554,2.01693318912443,"rORC_L_glmnetBeta_SSE"
"258","r","14","ORC_L_glmnet","test_R2",0.741904519368239,0.000292718605469701,"rORC_L_glmnettest_R2"
"259","r","14","ORC_L_glmnet","test_SSE",3873652.08235707,6262.63344688289,"rORC_L_glmnettest_SSE"
"260","r","14","ORC_L_glmnet","test_SST",15008712.1597835,23892.0235174773,"rORC_L_glmnettest_SST"
"261","r","15","glmnet","Beta_SSE",1059.48566324759,11.1588747330957,"rglmnetBeta_SSE"
"262","r","15","glmnet","test_R2",0.671414754397672,0.000822901460229927,"rglmnettest_R2"
"263","r","15","glmnet","test_SSE",5263564.15687094,13377.7728500817,"rglmnettest_SSE"
"264","r","15","glmnet","test_SST",16019091.1113685,25020.1214394993,"rglmnettest_SST"
"265","r","15","MultiLORS","Beta_SSE",673.181679483213,8.32264720000786,"rMultiLORSBeta_SSE"
"266","r","15","MultiLORS","test_R2",0.702037192656338,0.000594205180214683,"rMultiLORStest_R2"
"267","r","15","MultiLORS","test_SSE",4773044.99841516,10417.9281977073,"rMultiLORStest_SSE"
"268","r","15","MultiLORS","test_SST",16019091.1113685,25020.1214394993,"rMultiLORStest_SST"
"269","r","15","ORC_ALL_MultiLORS","Beta_SSE",79.9166221679099,1.02608915816838,"rORC_ALL_MultiLORSBeta_SSE"
"270","r","15","ORC_ALL_MultiLORS","test_R2",0.745347620334518,0.000246872404409529,"rORC_ALL_MultiLORStest_R2"
"271","r","15","ORC_ALL_MultiLORS","test_SSE",4073367.5494925,6709.68100892581,"rORC_ALL_MultiLORStest_SSE"
"272","r","15","ORC_ALL_MultiLORS","test_SST",15995851.4902719,24456.4328867485,"rORC_ALL_MultiLORStest_SST"
"273","r","15","ORC_L_ALL_glmnet","Beta_SSE",33.4053380919933,0.321811133038076,"rORC_L_ALL_glmnetBeta_SSE"
"274","r","15","ORC_L_ALL_glmnet","test_R2",0.74815984358275,0.000236605041469271,"rORC_L_ALL_glmnettest_R2"
"275","r","15","ORC_L_ALL_glmnet","test_SSE",4027694.94643355,6576.47651151751,"rORC_L_ALL_glmnettest_SSE"
"276","r","15","ORC_L_ALL_glmnet","test_SST",15993118.182846,24609.5415487628,"rORC_L_ALL_glmnettest_SST"
"277","r","15","ORC_L_glmnet","Beta_SSE",136.764069879375,2.07861977575509,"rORC_L_glmnetBeta_SSE"
"278","r","15","ORC_L_glmnet","test_R2",0.742332103558742,0.000281834544694417,"rORC_L_glmnettest_R2"
"279","r","15","ORC_L_glmnet","test_SSE",4125289.82194802,6577.9529330747,"rORC_L_glmnettest_SSE"
"280","r","15","ORC_L_glmnet","test_SST",16010208.80927,24871.9080889621,"rORC_L_glmnettest_SST"
"281","R2","0.5","glmnet","Beta_SSE",223.059278923003,2.20107080839704,"R2glmnetBeta_SSE"
"282","R2","0.5","glmnet","test_R2",0.391393621188362,0.00113953971491957,"R2glmnettest_R2"
"283","R2","0.5","glmnet","test_SSE",1828902.73699971,5112.16621197133,"R2glmnettest_SSE"
"284","R2","0.5","glmnet","test_SST",3005062.20697408,6063.81516386318,"R2glmnettest_SST"
"285","R2","0.5","MultiLORS","Beta_SSE",131.39130523637,1.42791806253882,"R2MultiLORSBeta_SSE"
"286","R2","0.5","MultiLORS","test_R2",0.445758512304026,0.000677269183558926,"R2MultiLORStest_R2"
"287","R2","0.5","MultiLORS","test_SSE",1665521.81869552,3627.4621351269,"R2MultiLORStest_SSE"
"288","R2","0.5","MultiLORS","test_SST",3005062.20697408,6063.81516386318,"R2MultiLORStest_SST"
"289","R2","0.5","ORC_ALL_MultiLORS","Beta_SSE",37.6215963019029,0.342955316866389,"R2ORC_ALL_MultiLORSBeta_SSE"
"290","R2","0.5","ORC_ALL_MultiLORS","test_R2",0.487742784818191,0.000472296773539148,"R2ORC_ALL_MultiLORStest_R2"
"291","R2","0.5","ORC_ALL_MultiLORS","test_SSE",1537147.60792971,3200.76671002335,"R2ORC_ALL_MultiLORStest_SSE"
"292","R2","0.5","ORC_ALL_MultiLORS","test_SST",3000740.81622956,5901.12296270187,"R2ORC_ALL_MultiLORStest_SST"
"293","R2","0.5","ORC_L_ALL_glmnet","Beta_SSE",28.8947571959524,0.268727693564775,"R2ORC_L_ALL_glmnetBeta_SSE"
"294","R2","0.5","ORC_L_ALL_glmnet","test_R2",0.490583395098141,0.000457914441921753,"R2ORC_L_ALL_glmnettest_R2"
"295","R2","0.5","ORC_L_ALL_glmnet","test_SSE",1528149.08508945,3197.80782151666,"R2ORC_L_ALL_glmnettest_SSE"
"296","R2","0.5","ORC_L_ALL_glmnet","test_SST",2999808.17975853,5923.93174211258,"R2ORC_L_ALL_glmnettest_SST"
"297","R2","0.5","ORC_L_glmnet","Beta_SSE",85.6426780641719,0.899089827907458,"R2ORC_L_glmnetBeta_SSE"
"298","R2","0.5","ORC_L_glmnet","test_R2",0.469256611759301,0.000539672147350665,"R2ORC_L_glmnettest_R2"
"299","R2","0.5","ORC_L_glmnet","test_SSE",1593371.95677287,3287.87262284745,"R2ORC_L_glmnettest_SSE"
"300","R2","0.5","ORC_L_glmnet","test_SST",3002164.48354468,5962.87023717297,"R2ORC_L_glmnettest_SST"
"301","R2","0.55","glmnet","Beta_SSE",250.901132998954,2.59695082369287,"R2glmnetBeta_SSE"
"302","R2","0.55","glmnet","test_R2",0.444754106575898,0.00113142760443252,"R2glmnettest_R2"
"303","R2","0.55","glmnet","test_SSE",1853869.20125226,5385.83352095821,"R2glmnettest_SSE"
"304","R2","0.55","glmnet","test_SST",3338819.75312749,6685.31621589992,"R2glmnettest_SST"
"305","R2","0.55","MultiLORS","Beta_SSE",143.646000927142,1.56820273018129,"R2MultiLORSBeta_SSE"
"306","R2","0.55","MultiLORS","test_R2",0.49812551115422,0.000633244735700917,"R2MultiLORStest_R2"
"307","R2","0.55","MultiLORS","test_SSE",1675662.30852082,3745.73930508211,"R2MultiLORStest_SSE"
"308","R2","0.55","MultiLORS","test_SST",3338819.75312749,6685.31621589992,"R2MultiLORStest_SST"
"309","R2","0.55","ORC_ALL_MultiLORS","Beta_SSE",38.6574196813649,0.343528503707894,"R2ORC_ALL_MultiLORSBeta_SSE"
"310","R2","0.55","ORC_ALL_MultiLORS","test_R2",0.538738827958244,0.000450625439695604,"R2ORC_ALL_MultiLORStest_R2"
"311","R2","0.55","ORC_ALL_MultiLORS","test_SSE",1537858.77752449,3207.02917316157,"R2ORC_ALL_MultiLORStest_SSE"
"312","R2","0.55","ORC_ALL_MultiLORS","test_SST",3334038.77417207,6508.55071060152,"R2ORC_ALL_MultiLORStest_SST"
"313","R2","0.55","ORC_L_ALL_glmnet","Beta_SSE",29.5090843838354,0.2713124182151,"R2ORC_L_ALL_glmnetBeta_SSE"
"314","R2","0.55","ORC_L_ALL_glmnet","test_R2",0.541415755661998,0.000440386521091864,"R2ORC_L_ALL_glmnettest_R2"
"315","R2","0.55","ORC_L_ALL_glmnet","test_SSE",1528503.54309573,3203.01400230607,"R2ORC_L_ALL_glmnettest_SSE"
"316","R2","0.55","ORC_L_ALL_glmnet","test_SST",3333099.62028714,6533.38591300525,"R2ORC_L_ALL_glmnettest_SST"
"317","R2","0.55","ORC_L_glmnet","Beta_SSE",91.0434279096192,1.00530019553991,"R2ORC_L_glmnetBeta_SSE"
"318","R2","0.55","ORC_L_glmnet","test_R2",0.52120017418417,0.000531012031574861,"R2ORC_L_glmnettest_R2"
"319","R2","0.55","ORC_L_glmnet","test_SSE",1597227.60339751,3313.37810316252,"R2ORC_L_glmnettest_SSE"
"320","R2","0.55","ORC_L_glmnet","test_SST",3335915.13541867,6583.05535688496,"R2ORC_L_glmnettest_SST"
"321","R2","0.6","glmnet","Beta_SSE",281.276949979077,3.02219913761487,"R2glmnetBeta_SSE"
"322","R2","0.6","glmnet","test_R2",0.499399054920791,0.00112023887590412,"R2glmnettest_R2"
"323","R2","0.6","glmnet","test_SSE",1880270.52888799,5698.69574385125,"R2glmnettest_SSE"
"324","R2","0.6","glmnet","test_SST",3756021.20793581,7464.37521877524,"R2glmnettest_SST"
"325","R2","0.6","MultiLORS","Beta_SSE",156.651543023514,1.67037003392002,"R2MultiLORSBeta_SSE"
"326","R2","0.6","MultiLORS","test_R2",0.550993196561354,0.00059723840131907,"R2MultiLORStest_R2"
"327","R2","0.6","MultiLORS","test_SSE",1686471.65549872,3768.37934358322,"R2MultiLORStest_SSE"
"328","R2","0.6","MultiLORS","test_SST",3756021.20793581,7464.37521877524,"R2MultiLORStest_SST"
"329","R2","0.6","ORC_ALL_MultiLORS","Beta_SSE",39.8130302794363,0.38543297959967,"R2ORC_ALL_MultiLORSBeta_SSE"
"330","R2","0.6","ORC_ALL_MultiLORS","test_R2",0.589797218790447,0.000421851547679594,"R2ORC_ALL_MultiLORStest_R2"
"331","R2","0.6","ORC_ALL_MultiLORS","test_SSE",1538528.62065146,3197.51007283417,"R2ORC_ALL_MultiLORStest_SSE"
"332","R2","0.6","ORC_ALL_MultiLORS","test_SST",3750665.0386206,7270.85627716464,"R2ORC_ALL_MultiLORStest_SST"
"333","R2","0.6","ORC_L_ALL_glmnet","Beta_SSE",30.1084665356297,0.276719501521046,"R2ORC_L_ALL_glmnetBeta_SSE"
"334","R2","0.6","ORC_L_ALL_glmnet","test_R2",0.592270468268335,0.000416354301723219,"R2ORC_L_ALL_glmnettest_R2"
"335","R2","0.6","ORC_L_ALL_glmnet","test_SSE",1528866.80342704,3198.8372837151,"R2ORC_L_ALL_glmnettest_SSE"
"336","R2","0.6","ORC_L_ALL_glmnet","test_SST",3749718.52368465,7297.97083790629,"R2ORC_L_ALL_glmnettest_SST"
"337","R2","0.6","ORC_L_glmnet","Beta_SSE",96.3931070479985,1.12012267676874,"R2ORC_L_glmnetBeta_SSE"
"338","R2","0.6","ORC_L_glmnet","test_R2",0.573428042110195,0.000517423072201318,"R2ORC_L_glmnettest_R2"
"339","R2","0.6","ORC_L_glmnet","test_SSE",1600961.47650989,3337.21060679751,"R2ORC_L_glmnettest_SSE"
"340","R2","0.6","ORC_L_glmnet","test_SST",3753108.80352765,7361.49731771123,"R2ORC_L_glmnettest_SST"
"341","R2","0.65","glmnet","Beta_SSE",314.382141751293,3.62403533935132,"R2glmnetBeta_SSE"
"342","R2","0.65","glmnet","test_R2",0.555567956806653,0.00109595903458637,"R2glmnettest_R2"
"343","R2","0.65","glmnet","test_SSE",1907696.89804813,6125.71991664275,"R2glmnettest_SSE"
"344","R2","0.65","glmnet","test_SST",4292428.49338248,8468.82928823874,"R2glmnettest_SST"
"345","R2","0.65","MultiLORS","Beta_SSE",170.124899153136,1.91584146648764,"R2MultiLORSBeta_SSE"
"346","R2","0.65","MultiLORS","test_R2",0.604562652407312,0.000552072197936975,"R2MultiLORStest_R2"
"347","R2","0.65","MultiLORS","test_SSE",1697377.99448466,3800.36232964536,"R2MultiLORStest_SSE"
"348","R2","0.65","MultiLORS","test_SST",4292428.49338248,8468.82928823874,"R2MultiLORStest_SST"
"349","R2","0.65","ORC_ALL_MultiLORS","Beta_SSE",40.653365615346,0.429412890059266,"R2ORC_ALL_MultiLORSBeta_SSE"
"350","R2","0.65","ORC_ALL_MultiLORS","test_R2",0.640890611360939,0.000391972999297929,"R2ORC_ALL_MultiLORStest_R2"
"351","R2","0.65","ORC_ALL_MultiLORS","test_SSE",1539257.12253024,3217.6989755471,"R2ORC_ALL_MultiLORStest_SSE"
"352","R2","0.65","ORC_ALL_MultiLORS","test_SST",4286331.94929189,8254.63362138418,"R2ORC_ALL_MultiLORStest_SST"
"353","R2","0.65","ORC_L_ALL_glmnet","Beta_SSE",30.6797463944075,0.283632208403096,"R2ORC_L_ALL_glmnetBeta_SSE"
"354","R2","0.65","ORC_L_ALL_glmnet","test_R2",0.643158550886906,0.00038625696927455,"R2ORC_L_ALL_glmnettest_R2"
"355","R2","0.65","ORC_L_ALL_glmnet","test_SSE",1529195.3257457,3204.35452843433,"R2ORC_L_ALL_glmnettest_SSE"
"356","R2","0.65","ORC_L_ALL_glmnet","test_SST",4285376.91099839,8284.38298413778,"R2ORC_L_ALL_glmnettest_SST"
"357","R2","0.65","ORC_L_glmnet","Beta_SSE",101.792260397088,1.24166360319937,"R2ORC_L_glmnetBeta_SSE"
"358","R2","0.65","ORC_L_glmnet","test_R2",0.625880435209789,0.000491335095596034,"R2ORC_L_glmnettest_R2"
"359","R2","0.65","ORC_L_glmnet","test_SSE",1604777.57207769,3370.10718046902,"R2ORC_L_glmnettest_SSE"
"360","R2","0.65","ORC_L_glmnet","test_SST",4289507.07275875,8366.24131890084,"R2ORC_L_glmnettest_SST"
"361","R2","0.7","glmnet","Beta_SSE",350.624266914372,4.31194456306312,"R2glmnetBeta_SSE"
"362","R2","0.7","glmnet","test_R2",0.613179970193215,0.0010554324676701,"R2glmnettest_R2"
"363","R2","0.7","glmnet","test_SSE",1937063.54036086,6647.98259212089,"R2glmnettest_SSE"
"364","R2","0.7","glmnet","test_SST",5007645.05920884,9811.66668284761,"R2glmnettest_SST"
"365","R2","0.7","MultiLORS","Beta_SSE",183.895099532149,2.14912279414791,"R2MultiLORSBeta_SSE"
"366","R2","0.7","MultiLORS","test_R2",0.658773403031945,0.000521841747257024,"R2MultiLORStest_R2"
"367","R2","0.7","MultiLORS","test_SSE",1708736.02172201,4052.9780292262,"R2MultiLORStest_SSE"
"368","R2","0.7","MultiLORS","test_SST",5007645.05920884,9811.66668284761,"R2MultiLORStest_SST"
"369","R2","0.7","ORC_ALL_MultiLORS","Beta_SSE",41.4570187701404,0.495132430103074,"R2ORC_ALL_MultiLORSBeta_SSE"
"370","R2","0.7","ORC_ALL_MultiLORS","test_R2",0.692076256858043,0.00035643690178241,"R2ORC_ALL_MultiLORStest_R2"
"371","R2","0.7","ORC_ALL_MultiLORS","test_SSE",1539785.5549152,3226.99067319177,"R2ORC_ALL_MultiLORStest_SSE"
"372","R2","0.7","ORC_ALL_MultiLORS","test_SST",5000560.2803915,9570.77440436768,"R2ORC_ALL_MultiLORStest_SST"
"373","R2","0.7","ORC_L_ALL_glmnet","Beta_SSE",31.2241802961641,0.295130930038451,"R2ORC_L_ALL_glmnetBeta_SSE"
"374","R2","0.7","ORC_L_ALL_glmnet","test_R2",0.694070880284543,0.000350458267559874,"R2ORC_L_ALL_glmnettest_R2"
"375","R2","0.7","ORC_L_ALL_glmnet","test_SSE",1529516.13646826,3207.9168782508,"R2ORC_L_ALL_glmnettest_SSE"
"376","R2","0.7","ORC_L_ALL_glmnet","test_SST",4999595.06813632,9603.67188659957,"R2ORC_L_ALL_glmnettest_SST"
"377","R2","0.7","ORC_L_glmnet","Beta_SSE",107.10455956427,1.33251486169226,"R2ORC_L_glmnetBeta_SSE"
"378","R2","0.7","ORC_L_glmnet","test_R2",0.678593598695304,0.000450937481698026,"R2ORC_L_glmnettest_R2"
"379","R2","0.7","ORC_L_glmnet","test_SSE",1608533.82347544,3380.42208647841,"R2ORC_L_glmnettest_SSE"
"380","R2","0.7","ORC_L_glmnet","test_SST",5004712.87632026,9710.59105212294,"R2ORC_L_glmnettest_SST"
"381","R2","0.75","glmnet","Beta_SSE",391.908319813758,5.09898301676842,"R2glmnetBeta_SSE"
"382","R2","0.75","glmnet","test_R2",0.672243122688667,0.000981743266919929,"R2glmnettest_R2"
"383","R2","0.75","glmnet","test_SSE",1969488.02742087,7271.76217704345,"R2glmnettest_SSE"
"384","R2","0.75","glmnet","test_SST",6008957.53866364,11696.1553187715,"R2glmnettest_SST"
"385","R2","0.75","MultiLORS","Beta_SSE",198.815343520813,2.61075711044644,"R2MultiLORSBeta_SSE"
"386","R2","0.75","MultiLORS","test_R2",0.713693179093548,0.000496077657765327,"R2MultiLORStest_R2"
"387","R2","0.75","MultiLORS","test_SSE",1720397.83847814,4230.91211852066,"R2MultiLORStest_SSE"
"388","R2","0.75","MultiLORS","test_SST",6008957.53866364,11696.1553187715,"R2MultiLORStest_SST"
"389","R2","0.75","ORC_ALL_MultiLORS","Beta_SSE",42.136302062179,0.485836308786941,"R2ORC_ALL_MultiLORSBeta_SSE"
"390","R2","0.75","ORC_ALL_MultiLORS","test_R2",0.743299204079695,0.000316262507391871,"R2ORC_ALL_MultiLORStest_R2"
"391","R2","0.75","ORC_ALL_MultiLORS","test_SSE",1540323.46676976,3245.50438940647,"R2ORC_ALL_MultiLORStest_SSE"
"392","R2","0.75","ORC_ALL_MultiLORS","test_SST",6000487.78313743,11418.7264797017,"R2ORC_ALL_MultiLORStest_SST"
"393","R2","0.75","ORC_L_ALL_glmnet","Beta_SSE",31.7702630597866,0.298596870904015,"R2ORC_L_ALL_glmnetBeta_SSE"
"394","R2","0.75","ORC_L_ALL_glmnet","test_R2",0.74500519767174,0.000307039593110296,"R2ORC_L_ALL_glmnettest_R2"
"395","R2","0.75","ORC_L_ALL_glmnet","test_SSE",1529837.37282678,3207.98026593065,"R2ORC_L_ALL_glmnettest_SSE"
"396","R2","0.75","ORC_L_ALL_glmnet","test_SST",5999509.94100103,11455.5473041869,"R2ORC_L_ALL_glmnettest_SST"
"397","R2","0.75","ORC_L_glmnet","Beta_SSE",112.755165731139,1.43010318807464,"R2ORC_L_glmnetBeta_SSE"
"398","R2","0.75","ORC_L_glmnet","test_R2",0.731527889369035,0.000397038027175993,"R2ORC_L_glmnettest_R2"
"399","R2","0.75","ORC_L_glmnet","test_SSE",1612431.76519062,3382.0257188955,"R2ORC_L_glmnettest_SSE"
"400","R2","0.75","ORC_L_glmnet","test_SST",6006011.99557859,11598.3268045896,"R2ORC_L_glmnettest_SST"
"401","R2","0.8","glmnet","Beta_SSE",440.131392654523,6.06431090631859,"R2glmnetBeta_SSE"
"402","R2","0.8","glmnet","test_R2",0.732909992811011,0.000888214105277196,"R2glmnettest_R2"
"403","R2","0.8","glmnet","test_SSE",2006111.73574214,8013.390847863,"R2glmnettest_SSE"
"404","R2","0.8","glmnet","test_SST",7510940.06161089,14528.6174834804,"R2glmnettest_SST"
"405","R2","0.8","MultiLORS","Beta_SSE",216.408738016217,3.2491541980207,"R2MultiLORSBeta_SSE"
"406","R2","0.8","MultiLORS","test_R2",0.769163741507839,0.000457105751878937,"R2MultiLORStest_R2"
"407","R2","0.8","MultiLORS","test_SSE",1733785.2942985,4426.61118737842,"R2MultiLORStest_SSE"
"408","R2","0.8","MultiLORS","test_SST",7510940.06161089,14528.6174834804,"R2MultiLORStest_SST"
"409","R2","0.8","ORC_ALL_MultiLORS","Beta_SSE",42.9115772130811,0.449406277007615,"R2ORC_ALL_MultiLORSBeta_SSE"
"410","R2","0.8","ORC_ALL_MultiLORS","test_R2",0.794577470475451,0.000266310592724085,"R2ORC_ALL_MultiLORStest_R2"
"411","R2","0.8","ORC_ALL_MultiLORS","test_SSE",1540741.04998124,3228.02802780912,"R2ORC_ALL_MultiLORStest_SSE"
"412","R2","0.8","ORC_ALL_MultiLORS","test_SST",7500390.68871467,14197.0772784136,"R2ORC_ALL_MultiLORStest_SST"
"413","R2","0.8","ORC_L_ALL_glmnet","Beta_SSE",32.2993882594615,0.302806757312454,"R2ORC_L_ALL_glmnetBeta_SSE"
"414","R2","0.8","ORC_L_ALL_glmnet","test_R2",0.795961416536397,0.000258936507568636,"R2ORC_L_ALL_glmnettest_R2"
"415","R2","0.8","ORC_L_ALL_glmnet","test_SSE",1530158.56886005,3207.82011825185,"R2ORC_L_ALL_glmnettest_SSE"
"416","R2","0.8","ORC_L_ALL_glmnet","test_SST",7499396.30015635,14239.0745527928,"R2ORC_L_ALL_glmnettest_SST"
"417","R2","0.8","ORC_L_glmnet","Beta_SSE",119.107143216502,1.58379845113335,"R2ORC_L_glmnetBeta_SSE"
"418","R2","0.8","ORC_L_glmnet","test_R2",0.784653685251136,0.000336100336207699,"R2ORC_L_glmnettest_R2"
"419","R2","0.8","ORC_L_glmnet","test_SSE",1616798.19983378,3397.74041256768,"R2ORC_L_glmnettest_SSE"
"420","R2","0.8","ORC_L_glmnet","test_SST",7507977.01531707,14436.6853197946,"R2ORC_L_glmnettest_SST"
"421","R2","0.85","glmnet","Beta_SSE",498.701992455834,7.12569113480669,"R2glmnetBeta_SSE"
"422","R2","0.85","glmnet","test_R2",0.79539180805933,0.000751490864213159,"R2glmnettest_R2"
"423","R2","0.85","glmnet","test_SSE",2049025.2446757,8942.93417423733,"R2glmnettest_SSE"
"424","R2","0.85","glmnet","test_SST",10014267.7610908,19256.6028418411,"R2glmnettest_SST"
"425","R2","0.85","MultiLORS","Beta_SSE",237.980039145792,3.61585476137118,"R2MultiLORSBeta_SSE"
"426","R2","0.85","MultiLORS","test_R2",0.825275484938751,0.000394204118052259,"R2MultiLORStest_R2"
"427","R2","0.85","MultiLORS","test_SSE",1749723.95042305,4777.14204212113,"R2MultiLORStest_SSE"
"428","R2","0.85","MultiLORS","test_SST",10014267.7610908,19256.6028418411,"R2MultiLORStest_SST"
"429","R2","0.85","ORC_ALL_MultiLORS","Beta_SSE",43.5855444028029,0.430030294148924,"R2ORC_ALL_MultiLORSBeta_SSE"
"430","R2","0.85","ORC_ALL_MultiLORS","test_R2",0.845881829507496,0.00020939815405161,"R2ORC_ALL_MultiLORStest_R2"
"431","R2","0.85","ORC_ALL_MultiLORS","test_SSE",1541210.33971567,3218.03076147605,"R2ORC_ALL_MultiLORStest_SSE"
"432","R2","0.85","ORC_ALL_MultiLORS","test_SST",10000248.6959313,18835.0988250759,"R2ORC_ALL_MultiLORStest_SST"
"433","R2","0.85","ORC_L_ALL_glmnet","Beta_SSE",32.883623309216,0.313028948350461,"R2ORC_L_ALL_glmnetBeta_SSE"
"434","R2","0.85","ORC_L_ALL_glmnet","test_R2",0.846938645563178,0.000204366762304093,"R2ORC_L_ALL_glmnettest_R2"
"435","R2","0.85","ORC_L_ALL_glmnet","test_SSE",1530486.96786253,3210.4000455525,"R2ORC_L_ALL_glmnettest_SSE"
"436","R2","0.85","ORC_L_ALL_glmnet","test_SST",9999230.81217694,18884.5235307541,"R2ORC_L_ALL_glmnettest_SST"
"437","R2","0.85","ORC_L_glmnet","Beta_SSE",127.192377387591,1.78018815829443,"R2ORC_L_glmnetBeta_SSE"
"438","R2","0.85","ORC_L_glmnet","test_R2",0.837962779422287,0.000269795514052761,"R2ORC_L_glmnettest_R2"
"439","R2","0.85","ORC_L_glmnet","test_SSE",1622181.10530642,3457.15061631472,"R2ORC_L_glmnettest_SSE"
"440","R2","0.85","ORC_L_glmnet","test_SST",10011279.8610055,19175.0859386913,"R2ORC_L_glmnettest_SST"
"441","R2","0.9","glmnet","Beta_SSE",573.678342399003,8.7921139957101,"R2glmnetBeta_SSE"
"442","R2","0.9","glmnet","test_R2",0.859999334946202,0.000589448843471939,"R2glmnettest_R2"
"443","R2","0.9","glmnet","test_SSE",2102979.21921126,10274.4631770401,"R2glmnettest_SSE"
"444","R2","0.9","glmnet","test_SST",15020973.4248921,28720.8632517372,"R2glmnettest_SST"
"445","R2","0.9","MultiLORS","Beta_SSE",266.075291347994,4.38139980263724,"R2MultiLORSBeta_SSE"
"446","R2","0.9","MultiLORS","test_R2",0.882100667698111,0.000303534498667067,"R2MultiLORStest_R2"
"447","R2","0.9","MultiLORS","test_SSE",1770948.68796189,5303.64927511218,"R2MultiLORStest_SSE"
"448","R2","0.9","MultiLORS","test_SST",15020973.4248921,28720.8632517372,"R2MultiLORStest_SST"
"449","R2","0.9","ORC_ALL_MultiLORS","Beta_SSE",44.7063846181872,0.474212063245877,"R2ORC_ALL_MultiLORSBeta_SSE"
"450","R2","0.9","ORC_ALL_MultiLORS","test_R2",0.897216562448236,0.000146800019965058,"R2ORC_ALL_MultiLORStest_R2"
